ShipmentID,DepartureDate,DepartureHour,TimeBlock_3HR,DayOfWeek,LaneID,CustomerID,ServiceID,Weight_KG,DelayMinutes,Volume
SHP-122520,19/03/2026,9,9am - 12pm,Thursday,LANE-104,CUST-001,SRV-01,5844,4,1
SHP-122521,04/03/2026,6,6am - 9am,Wednesday,LANE-102,CUST-006,SRV-02,7503,0,1
SHP-122522,20/03/2026,7,6am - 9am,Friday,LANE-105,CUST-004,SRV-01,5362,4,1
SHP-122523,03/03/2026,8,6am - 9am,Tuesday,LANE-101,CUST-001,SRV-02,17326,20,1
SHP-122524,02/03/2026,16,3pm - 6pm,Monday,LANE-104,CUST-006,SRV-03,19061,3,1
SHP-122525,12/03/2026,5,3am - 6am,Thursday,LANE-105,CUST-001,SRV-03,24265,2,1
SHP-122526,24/03/2026,15,3pm - 6pm,Tuesday,LANE-102,CUST-006,SRV-01,20865,32,1
SHP-122527,26/03/2026,16,3pm - 6pm,Thursday,LANE-107,CUST-002,SRV-01,20578,1,1
SHP-122528,13/03/2026,15,3pm - 6pm,Friday,LANE-104,CUST-004,SRV-03,21893,13,1
SHP-122529,27/03/2026,16,3pm - 6pm,Friday,LANE-101,CUST-004,SRV-02,18415,24,1
SHP-122530,18/03/2026,6,6am - 9am,Wednesday,LANE-107,CUST-002,SRV-03,12437,16,1
SHP-122531,05/03/2026,13,12pm - 3pm,Thursday,LANE-105,CUST-006,SRV-03,6549,21,1
SHP-122532,23/03/2026,18,6pm - 9pm,Monday,LANE-104,CUST-004,SRV-01,24983,17,1
SHP-122533,25/03/2026,14,12pm - 3pm,Wednesday,LANE-102,CUST-004,SRV-03,21862,10,1
SHP-122534,12/03/2026,14,12pm - 3pm,Thursday,LANE-103,CUST-002,SRV-01,14782,4,1
SHP-122535,19/03/2026,16,3pm - 6pm,Thursday,LANE-107,CUST-003,SRV-02,12892,5,1
SHP-122536,01/03/2026,8,6am - 9am,Sunday,LANE-102,CUST-005,SRV-02,7259,0,1
SHP-122537,31/03/2026,15,3pm - 6pm,Tuesday,LANE-103,CUST-006,SRV-03,1578,10,1
SHP-122538,09/03/2026,18,6pm - 9pm,Monday,LANE-102,CUST-006,SRV-02,6951,1,1
SHP-122539,01/03/2026,1,12am - 3am,Sunday,LANE-101,CUST-001,SRV-02,18583,11,1
SHP-122540,24/03/2026,17,3pm - 6pm,Tuesday,LANE-101,CUST-004,SRV-01,24195,10,1
SHP-122541,18/03/2026,7,6am - 9am,Wednesday,LANE-105,CUST-005,SRV-01,8268,3,1
SHP-122542,23/03/2026,9,9am - 12pm,Monday,LANE-101,CUST-002,SRV-01,2460,21,1
SHP-122543,28/03/2026,17,3pm - 6pm,Saturday,LANE-103,CUST-004,SRV-01,12459,24,1
SHP-122544,03/03/2026,17,3pm - 6pm,Tuesday,LANE-101,CUST-005,SRV-02,12497,0,1
SHP-122545,06/03/2026,18,6pm - 9pm,Friday,LANE-107,CUST-006,SRV-01,19229,5,1
SHP-122546,22/03/2026,18,6pm - 9pm,Sunday,LANE-105,CUST-006,SRV-01,10505,11,1
SHP-122547,04/03/2026,9,9am - 12pm,Wednesday,LANE-104,CUST-001,SRV-03,13007,9,1
SHP-122548,24/03/2026,15,3pm - 6pm,Tuesday,LANE-101,CUST-006,SRV-01,18968,8,1
SHP-122549,12/03/2026,8,6am - 9am,Thursday,LANE-103,CUST-005,SRV-01,13151,55,1
SHP-122550,12/03/2026,8,6am - 9am,Thursday,LANE-103,CUST-003,SRV-02,24410,6,1
SHP-122551,05/03/2026,9,9am - 12pm,Thursday,LANE-102,CUST-004,SRV-01,20297,20,1
SHP-122552,23/03/2026,16,3pm - 6pm,Monday,LANE-101,CUST-001,SRV-01,12155,9,1
SHP-122553,29/03/2026,11,9am - 12pm,Sunday,LANE-102,CUST-001,SRV-04,12703,16,1
SHP-122554,21/03/2026,17,3pm - 6pm,Saturday,LANE-104,CUST-001,SRV-02,8091,4,1
SHP-122555,13/03/2026,16,3pm - 6pm,Friday,LANE-103,CUST-003,SRV-01,9365,4,1
SHP-122556,12/03/2026,2,12am - 3am,Thursday,LANE-104,CUST-005,SRV-01,23034,19,1
SHP-122557,04/03/2026,14,12pm - 3pm,Wednesday,LANE-104,CUST-001,SRV-03,20095,0,1
SHP-122558,06/03/2026,9,9am - 12pm,Friday,LANE-101,CUST-003,SRV-01,14907,0,1
SHP-122559,19/03/2026,9,9am - 12pm,Thursday,LANE-101,CUST-004,SRV-01,9500,22,1
SHP-122560,06/03/2026,17,3pm - 6pm,Friday,LANE-103,CUST-004,SRV-02,10962,23,1
SHP-122561,06/03/2026,12,12pm - 3pm,Friday,LANE-106,CUST-002,SRV-02,9310,5,1
SHP-122562,11/03/2026,17,3pm - 6pm,Wednesday,LANE-107,CUST-003,SRV-01,19463,3,1
SHP-122563,27/03/2026,16,3pm - 6pm,Friday,LANE-105,CUST-001,SRV-04,5511,7,1
SHP-122564,22/03/2026,12,12pm - 3pm,Sunday,LANE-101,CUST-006,SRV-01,10852,2,1
SHP-122565,14/03/2026,16,3pm - 6pm,Saturday,LANE-104,CUST-003,SRV-01,8761,14,1
SHP-122566,30/03/2026,3,3am - 6am,Monday,LANE-101,CUST-003,SRV-03,13110,15,1
SHP-122567,27/03/2026,2,12am - 3am,Friday,LANE-104,CUST-005,SRV-03,18443,2,1
SHP-122568,03/03/2026,5,3am - 6am,Tuesday,LANE-103,CUST-002,SRV-01,24227,0,1
SHP-122569,29/03/2026,9,9am - 12pm,Sunday,LANE-102,CUST-003,SRV-02,21668,14,1
SHP-122570,08/03/2026,7,6am - 9am,Sunday,LANE-104,CUST-001,SRV-02,24498,12,1
SHP-122571,04/03/2026,21,9pm - 12am,Wednesday,LANE-106,CUST-006,SRV-01,12944,4,1
SHP-122572,27/03/2026,12,12pm - 3pm,Friday,LANE-102,CUST-002,SRV-01,12944,17,1
SHP-122573,16/03/2026,15,3pm - 6pm,Monday,LANE-103,CUST-004,SRV-01,4413,32,1
SHP-122574,18/03/2026,7,6am - 9am,Wednesday,LANE-103,CUST-003,SRV-03,604,0,1
SHP-122575,07/03/2026,7,6am - 9am,Saturday,LANE-101,CUST-006,SRV-04,13722,2,1
SHP-122576,11/03/2026,8,6am - 9am,Wednesday,LANE-103,CUST-005,SRV-03,2708,2,1
SHP-122577,08/03/2026,15,3pm - 6pm,Sunday,LANE-101,CUST-001,SRV-01,3131,45,1
SHP-122578,27/03/2026,9,9am - 12pm,Friday,LANE-103,CUST-006,SRV-03,8541,4,1
SHP-122579,20/03/2026,11,9am - 12pm,Friday,LANE-105,CUST-003,SRV-01,24043,17,1
SHP-122580,06/03/2026,13,12pm - 3pm,Friday,LANE-102,CUST-005,SRV-02,11791,5,1
SHP-122581,24/03/2026,16,3pm - 6pm,Tuesday,LANE-105,CUST-004,SRV-01,14179,4,1
SHP-122582,16/03/2026,5,3am - 6am,Monday,LANE-105,CUST-003,SRV-01,3966,1,1
SHP-122583,05/03/2026,16,3pm - 6pm,Thursday,LANE-107,CUST-005,SRV-01,6468,1,1
SHP-122584,25/03/2026,12,12pm - 3pm,Wednesday,LANE-103,CUST-006,SRV-04,22787,15,1
SHP-122585,06/03/2026,15,3pm - 6pm,Friday,LANE-103,CUST-001,SRV-03,1099,2,1
SHP-122586,06/03/2026,8,6am - 9am,Friday,LANE-104,CUST-001,SRV-02,20372,45,1
SHP-122587,28/03/2026,8,6am - 9am,Saturday,LANE-104,CUST-004,SRV-04,17636,26,1
SHP-122588,29/03/2026,7,6am - 9am,Sunday,LANE-107,CUST-002,SRV-02,18717,9,1
SHP-122589,02/03/2026,20,6pm - 9pm,Monday,LANE-105,CUST-006,SRV-01,22272,23,1
SHP-122590,31/03/2026,11,9am - 12pm,Tuesday,LANE-102,CUST-003,SRV-02,12780,4,1
SHP-122591,07/03/2026,23,9pm - 12am,Saturday,LANE-101,CUST-006,SRV-03,21261,3,1
SHP-122592,09/03/2026,10,9am - 12pm,Monday,LANE-105,CUST-005,SRV-01,11311,16,1
SHP-122593,15/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-004,SRV-01,5712,7,1
SHP-122594,21/03/2026,11,9am - 12pm,Saturday,LANE-104,CUST-004,SRV-02,10994,6,1
SHP-122595,14/03/2026,3,3am - 6am,Saturday,LANE-101,CUST-006,SRV-03,3455,12,1
SHP-122596,21/03/2026,18,6pm - 9pm,Saturday,LANE-105,CUST-006,SRV-02,22661,16,1
SHP-122597,28/03/2026,17,3pm - 6pm,Saturday,LANE-105,CUST-005,SRV-01,24229,4,1
SHP-122598,13/03/2026,16,3pm - 6pm,Friday,LANE-107,CUST-002,SRV-03,18129,5,1
SHP-122599,27/03/2026,14,12pm - 3pm,Friday,LANE-107,CUST-006,SRV-02,23642,5,1
SHP-122600,05/03/2026,13,12pm - 3pm,Thursday,LANE-105,CUST-002,SRV-04,10077,34,1
SHP-122601,17/03/2026,23,9pm - 12am,Tuesday,LANE-102,CUST-004,SRV-01,2774,15,1
SHP-122602,05/03/2026,7,6am - 9am,Thursday,LANE-101,CUST-004,SRV-02,9444,27,1
SHP-122603,26/03/2026,16,3pm - 6pm,Thursday,LANE-104,CUST-004,SRV-03,18748,1,1
SHP-122604,24/03/2026,13,12pm - 3pm,Tuesday,LANE-105,CUST-004,SRV-01,5729,8,1
SHP-122605,31/03/2026,20,6pm - 9pm,Tuesday,LANE-101,CUST-004,SRV-01,10492,24,1
SHP-122606,03/03/2026,17,3pm - 6pm,Tuesday,LANE-103,CUST-003,SRV-03,7965,8,1
SHP-122607,09/03/2026,23,9pm - 12am,Monday,LANE-106,CUST-003,SRV-01,10410,20,1
SHP-122608,09/03/2026,13,12pm - 3pm,Monday,LANE-104,CUST-003,SRV-01,7964,1,1
SHP-122609,22/03/2026,6,6am - 9am,Sunday,LANE-104,CUST-001,SRV-01,13029,13,1
SHP-122610,04/03/2026,11,9am - 12pm,Wednesday,LANE-103,CUST-003,SRV-03,4807,2,1
SHP-122611,31/03/2026,16,3pm - 6pm,Tuesday,LANE-107,CUST-006,SRV-03,14947,10,1
SHP-122612,20/03/2026,16,3pm - 6pm,Friday,LANE-102,CUST-003,SRV-01,14143,32,1
SHP-122613,11/03/2026,0,12am - 3am,Wednesday,LANE-102,CUST-006,SRV-01,2933,20,1
SHP-122614,17/03/2026,11,9am - 12pm,Tuesday,LANE-103,CUST-002,SRV-03,14354,23,1
SHP-122615,14/03/2026,7,6am - 9am,Saturday,LANE-104,CUST-004,SRV-04,21954,5,1
SHP-122616,10/03/2026,17,3pm - 6pm,Tuesday,LANE-103,CUST-005,SRV-02,9515,5,1
SHP-122617,05/03/2026,6,6am - 9am,Thursday,LANE-106,CUST-006,SRV-03,14586,3,1
SHP-122618,21/03/2026,15,3pm - 6pm,Saturday,LANE-106,CUST-002,SRV-03,17173,4,1
SHP-122619,21/03/2026,7,6am - 9am,Saturday,LANE-101,CUST-001,SRV-01,18075,13,1
SHP-122620,28/03/2026,8,6am - 9am,Saturday,LANE-104,CUST-002,SRV-02,7016,32,1
SHP-122621,17/03/2026,18,6pm - 9pm,Tuesday,LANE-107,CUST-005,SRV-02,2851,18,1
SHP-122622,16/03/2026,7,6am - 9am,Monday,LANE-104,CUST-002,SRV-03,5256,2,1
SHP-122623,01/03/2026,5,3am - 6am,Sunday,LANE-104,CUST-002,SRV-02,17255,2,1
SHP-122624,10/03/2026,5,3am - 6am,Tuesday,LANE-106,CUST-003,SRV-02,24100,6,1
SHP-122625,12/03/2026,11,9am - 12pm,Thursday,LANE-106,CUST-001,SRV-01,20838,54,1
SHP-122626,18/03/2026,14,12pm - 3pm,Wednesday,LANE-101,CUST-006,SRV-01,21341,1,1
SHP-122627,01/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-003,SRV-03,17013,5,1
SHP-122628,29/03/2026,15,3pm - 6pm,Sunday,LANE-106,CUST-005,SRV-02,12603,2,1
SHP-122629,31/03/2026,5,3am - 6am,Tuesday,LANE-104,CUST-001,SRV-01,7175,1,1
SHP-122630,24/03/2026,17,3pm - 6pm,Tuesday,LANE-104,CUST-006,SRV-01,646,21,1
SHP-122631,28/03/2026,17,3pm - 6pm,Saturday,LANE-106,CUST-006,SRV-02,6512,37,1
SHP-122632,12/03/2026,21,9pm - 12am,Thursday,LANE-106,CUST-005,SRV-02,14961,7,1
SHP-122633,20/03/2026,18,6pm - 9pm,Friday,LANE-105,CUST-005,SRV-03,10828,3,1
SHP-122634,06/03/2026,8,6am - 9am,Friday,LANE-101,CUST-006,SRV-01,3556,6,1
SHP-122635,08/03/2026,8,6am - 9am,Sunday,LANE-105,CUST-002,SRV-01,19719,8,1
SHP-122636,14/03/2026,16,3pm - 6pm,Saturday,LANE-101,CUST-002,SRV-01,16146,22,1
SHP-122637,05/03/2026,6,6am - 9am,Thursday,LANE-101,CUST-002,SRV-01,6532,6,1
SHP-122638,22/03/2026,7,6am - 9am,Sunday,LANE-103,CUST-002,SRV-02,3786,3,1
SHP-122639,04/03/2026,6,6am - 9am,Wednesday,LANE-107,CUST-001,SRV-02,9060,6,1
SHP-122640,22/03/2026,9,9am - 12pm,Sunday,LANE-106,CUST-006,SRV-01,10456,4,1
SHP-122641,16/03/2026,12,12pm - 3pm,Monday,LANE-107,CUST-003,SRV-01,23414,10,1
SHP-122642,06/03/2026,7,6am - 9am,Friday,LANE-101,CUST-001,SRV-04,21862,0,1
SHP-122643,03/03/2026,2,12am - 3am,Tuesday,LANE-104,CUST-002,SRV-04,4512,6,1
SHP-122644,04/03/2026,16,3pm - 6pm,Wednesday,LANE-101,CUST-004,SRV-01,814,10,1
SHP-122645,22/03/2026,2,12am - 3am,Sunday,LANE-106,CUST-005,SRV-01,23396,41,1
SHP-122646,08/03/2026,20,6pm - 9pm,Sunday,LANE-103,CUST-006,SRV-01,20699,8,1
SHP-122647,29/03/2026,7,6am - 9am,Sunday,LANE-107,CUST-002,SRV-01,9614,0,1
SHP-122648,30/03/2026,15,3pm - 6pm,Monday,LANE-101,CUST-002,SRV-01,9914,8,1
SHP-122649,14/03/2026,9,9am - 12pm,Saturday,LANE-105,CUST-005,SRV-01,16293,13,1
SHP-122650,07/03/2026,5,3am - 6am,Saturday,LANE-101,CUST-005,SRV-02,24311,30,1
SHP-122651,04/03/2026,9,9am - 12pm,Wednesday,LANE-102,CUST-003,SRV-03,17217,7,1
SHP-122652,30/03/2026,11,9am - 12pm,Monday,LANE-102,CUST-001,SRV-01,17885,6,1
SHP-122653,19/03/2026,17,3pm - 6pm,Thursday,LANE-104,CUST-006,SRV-02,2588,10,1
SHP-122654,11/03/2026,16,3pm - 6pm,Wednesday,LANE-102,CUST-005,SRV-01,14982,0,1
SHP-122655,15/03/2026,5,3am - 6am,Sunday,LANE-103,CUST-006,SRV-02,762,0,1
SHP-122656,24/03/2026,7,6am - 9am,Tuesday,LANE-103,CUST-001,SRV-02,20612,3,1
SHP-122657,16/03/2026,7,6am - 9am,Monday,LANE-101,CUST-006,SRV-03,5083,10,1
SHP-122658,06/03/2026,6,6am - 9am,Friday,LANE-104,CUST-002,SRV-03,16788,0,1
SHP-122659,12/03/2026,9,9am - 12pm,Thursday,LANE-104,CUST-004,SRV-01,10927,35,1
SHP-122660,08/03/2026,21,9pm - 12am,Sunday,LANE-107,CUST-004,SRV-02,4500,31,1
SHP-122661,25/03/2026,11,9am - 12pm,Wednesday,LANE-101,CUST-003,SRV-02,2657,15,1
SHP-122662,25/03/2026,16,3pm - 6pm,Wednesday,LANE-101,CUST-003,SRV-04,9615,2,1
SHP-122663,10/03/2026,15,3pm - 6pm,Tuesday,LANE-101,CUST-003,SRV-04,10116,33,1
SHP-122664,11/03/2026,17,3pm - 6pm,Wednesday,LANE-103,CUST-004,SRV-04,2514,54,1
SHP-122665,09/03/2026,7,6am - 9am,Monday,LANE-101,CUST-005,SRV-02,3967,23,1
SHP-122666,26/03/2026,16,3pm - 6pm,Thursday,LANE-101,CUST-005,SRV-04,18125,25,1
SHP-122667,17/03/2026,17,3pm - 6pm,Tuesday,LANE-106,CUST-005,SRV-01,10470,24,1
SHP-122668,28/03/2026,6,6am - 9am,Saturday,LANE-102,CUST-002,SRV-04,11587,1,1
SHP-122669,14/03/2026,8,6am - 9am,Saturday,LANE-103,CUST-001,SRV-01,20135,7,1
SHP-122670,03/03/2026,19,6pm - 9pm,Tuesday,LANE-104,CUST-002,SRV-04,16575,3,1
SHP-122671,09/03/2026,16,3pm - 6pm,Monday,LANE-102,CUST-006,SRV-02,18224,17,1
SHP-122672,20/03/2026,7,6am - 9am,Friday,LANE-104,CUST-003,SRV-02,18034,1,1
SHP-122673,26/03/2026,12,12pm - 3pm,Thursday,LANE-103,CUST-003,SRV-04,7809,16,1
SHP-122674,28/03/2026,8,6am - 9am,Saturday,LANE-102,CUST-005,SRV-04,15676,8,1
SHP-122675,18/03/2026,10,9am - 12pm,Wednesday,LANE-105,CUST-002,SRV-01,13889,4,1
SHP-122676,17/03/2026,8,6am - 9am,Tuesday,LANE-106,CUST-002,SRV-02,18998,13,1
SHP-122677,30/03/2026,7,6am - 9am,Monday,LANE-105,CUST-005,SRV-02,12005,0,1
SHP-122678,05/03/2026,15,3pm - 6pm,Thursday,LANE-102,CUST-001,SRV-03,9208,0,1
SHP-122679,30/03/2026,16,3pm - 6pm,Monday,LANE-107,CUST-001,SRV-01,18990,0,1
SHP-122680,20/03/2026,17,3pm - 6pm,Friday,LANE-106,CUST-002,SRV-01,9517,8,1
SHP-122681,21/03/2026,6,6am - 9am,Saturday,LANE-102,CUST-002,SRV-01,19112,27,1
SHP-122682,27/03/2026,17,3pm - 6pm,Friday,LANE-101,CUST-001,SRV-03,9404,7,1
SHP-122683,21/03/2026,7,6am - 9am,Saturday,LANE-106,CUST-004,SRV-04,4289,17,1
SHP-122684,24/03/2026,9,9am - 12pm,Tuesday,LANE-105,CUST-004,SRV-02,9247,17,1
SHP-122685,06/03/2026,18,6pm - 9pm,Friday,LANE-102,CUST-003,SRV-04,21348,20,1
SHP-122686,03/03/2026,9,9am - 12pm,Tuesday,LANE-102,CUST-002,SRV-03,5691,5,1
SHP-122687,16/03/2026,6,6am - 9am,Monday,LANE-102,CUST-001,SRV-01,19901,1,1
SHP-122688,15/03/2026,6,6am - 9am,Sunday,LANE-106,CUST-005,SRV-01,9614,0,1
SHP-122689,25/03/2026,9,9am - 12pm,Wednesday,LANE-101,CUST-005,SRV-03,8954,3,1
SHP-122690,08/03/2026,16,3pm - 6pm,Sunday,LANE-104,CUST-004,SRV-02,22120,21,1
SHP-122691,09/03/2026,23,9pm - 12am,Monday,LANE-106,CUST-001,SRV-02,4536,4,1
SHP-122692,04/03/2026,16,3pm - 6pm,Wednesday,LANE-102,CUST-004,SRV-03,20275,3,1
SHP-122693,13/03/2026,17,3pm - 6pm,Friday,LANE-101,CUST-004,SRV-04,2901,4,1
SHP-122694,24/03/2026,16,3pm - 6pm,Tuesday,LANE-105,CUST-002,SRV-04,19347,8,1
SHP-122695,27/03/2026,18,6pm - 9pm,Friday,LANE-101,CUST-002,SRV-01,18129,21,1
SHP-122696,03/03/2026,5,3am - 6am,Tuesday,LANE-106,CUST-001,SRV-03,6975,9,1
SHP-122697,21/03/2026,18,6pm - 9pm,Saturday,LANE-102,CUST-003,SRV-01,13609,2,1
SHP-122698,30/03/2026,8,6am - 9am,Monday,LANE-106,CUST-002,SRV-02,13060,1,1
SHP-122699,07/03/2026,18,6pm - 9pm,Saturday,LANE-103,CUST-003,SRV-01,19748,6,1
SHP-122700,16/03/2026,5,3am - 6am,Monday,LANE-102,CUST-004,SRV-03,17662,1,1
SHP-122701,17/03/2026,16,3pm - 6pm,Tuesday,LANE-106,CUST-006,SRV-04,11342,4,1
SHP-122702,30/03/2026,16,3pm - 6pm,Monday,LANE-105,CUST-004,SRV-02,10764,20,1
SHP-122703,17/03/2026,23,9pm - 12am,Tuesday,LANE-101,CUST-001,SRV-04,18336,4,1
SHP-122704,19/03/2026,16,3pm - 6pm,Thursday,LANE-107,CUST-001,SRV-03,17688,2,1
SHP-122705,20/03/2026,8,6am - 9am,Friday,LANE-103,CUST-006,SRV-01,23806,10,1
SHP-122706,31/03/2026,12,12pm - 3pm,Tuesday,LANE-101,CUST-004,SRV-01,12831,33,1
SHP-122707,17/03/2026,8,6am - 9am,Tuesday,LANE-105,CUST-003,SRV-02,19159,4,1
SHP-122708,24/03/2026,6,6am - 9am,Tuesday,LANE-103,CUST-003,SRV-01,14667,4,1
SHP-122709,02/03/2026,7,6am - 9am,Monday,LANE-104,CUST-004,SRV-02,15192,19,1
SHP-122710,27/03/2026,7,6am - 9am,Friday,LANE-104,CUST-005,SRV-02,7837,11,1
SHP-122711,05/03/2026,12,12pm - 3pm,Thursday,LANE-101,CUST-005,SRV-02,2374,1,1
SHP-122712,16/03/2026,18,6pm - 9pm,Monday,LANE-107,CUST-003,SRV-01,8222,29,1
SHP-122713,29/03/2026,18,6pm - 9pm,Sunday,LANE-101,CUST-005,SRV-01,16615,3,1
SHP-122714,30/03/2026,4,3am - 6am,Monday,LANE-104,CUST-006,SRV-02,1077,0,1
SHP-122715,22/03/2026,5,3am - 6am,Sunday,LANE-101,CUST-006,SRV-02,17605,12,1
SHP-122716,11/03/2026,7,6am - 9am,Wednesday,LANE-106,CUST-002,SRV-02,9748,9,1
SHP-122717,22/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-001,SRV-01,10741,14,1
SHP-122718,06/03/2026,5,3am - 6am,Friday,LANE-103,CUST-001,SRV-01,9832,4,1
SHP-122719,11/03/2026,8,6am - 9am,Wednesday,LANE-101,CUST-005,SRV-02,8913,18,1
SHP-122720,01/03/2026,13,12pm - 3pm,Sunday,LANE-103,CUST-004,SRV-01,7188,8,1
SHP-122721,19/03/2026,13,12pm - 3pm,Thursday,LANE-101,CUST-002,SRV-02,568,9,1
SHP-122722,03/03/2026,12,12pm - 3pm,Tuesday,LANE-103,CUST-005,SRV-02,609,45,1
SHP-122723,08/03/2026,8,6am - 9am,Sunday,LANE-104,CUST-006,SRV-03,2140,21,1
SHP-122724,22/03/2026,16,3pm - 6pm,Sunday,LANE-101,CUST-004,SRV-03,5334,4,1
SHP-122725,18/03/2026,17,3pm - 6pm,Wednesday,LANE-104,CUST-006,SRV-04,17419,12,1
SHP-122726,13/03/2026,8,6am - 9am,Friday,LANE-103,CUST-004,SRV-02,17349,13,1
SHP-122727,30/03/2026,5,3am - 6am,Monday,LANE-102,CUST-003,SRV-01,22068,4,1
SHP-122728,01/03/2026,7,6am - 9am,Sunday,LANE-104,CUST-002,SRV-02,12818,2,1
SHP-122729,20/03/2026,6,6am - 9am,Friday,LANE-107,CUST-002,SRV-03,11277,3,1
SHP-122730,17/03/2026,9,9am - 12pm,Tuesday,LANE-107,CUST-003,SRV-01,10198,7,1
SHP-122731,05/03/2026,6,6am - 9am,Thursday,LANE-107,CUST-004,SRV-03,9284,11,1
SHP-122732,12/03/2026,9,9am - 12pm,Thursday,LANE-101,CUST-004,SRV-02,24752,0,1
SHP-122733,11/03/2026,7,6am - 9am,Wednesday,LANE-102,CUST-006,SRV-04,3536,4,1
SHP-122734,24/03/2026,16,3pm - 6pm,Tuesday,LANE-107,CUST-005,SRV-01,3150,15,1
SHP-122735,26/03/2026,2,12am - 3am,Thursday,LANE-101,CUST-001,SRV-04,18119,16,1
SHP-122736,18/03/2026,12,12pm - 3pm,Wednesday,LANE-102,CUST-006,SRV-01,7899,37,1
SHP-122737,08/03/2026,6,6am - 9am,Sunday,LANE-104,CUST-003,SRV-03,10854,10,1
SHP-122738,29/03/2026,0,12am - 3am,Sunday,LANE-107,CUST-005,SRV-01,13135,14,1
SHP-122739,24/03/2026,17,3pm - 6pm,Tuesday,LANE-102,CUST-002,SRV-04,10721,14,1
SHP-122740,22/03/2026,15,3pm - 6pm,Sunday,LANE-105,CUST-002,SRV-01,17919,15,1
SHP-122741,24/03/2026,5,3am - 6am,Tuesday,LANE-104,CUST-002,SRV-02,23297,8,1
SHP-122742,13/03/2026,15,3pm - 6pm,Friday,LANE-104,CUST-001,SRV-01,20728,51,1
SHP-122743,02/03/2026,14,12pm - 3pm,Monday,LANE-105,CUST-003,SRV-02,6731,13,1
SHP-122744,23/03/2026,9,9am - 12pm,Monday,LANE-102,CUST-006,SRV-02,2642,1,1
SHP-122745,16/03/2026,8,6am - 9am,Monday,LANE-102,CUST-001,SRV-04,1555,17,1
SHP-122746,12/03/2026,17,3pm - 6pm,Thursday,LANE-104,CUST-004,SRV-03,10724,14,1
SHP-122747,08/03/2026,7,6am - 9am,Sunday,LANE-103,CUST-004,SRV-01,13150,4,1
SHP-122748,04/03/2026,8,6am - 9am,Wednesday,LANE-105,CUST-002,SRV-03,24201,25,1
SHP-122749,14/03/2026,8,6am - 9am,Saturday,LANE-106,CUST-003,SRV-01,15158,7,1
SHP-122750,09/03/2026,16,3pm - 6pm,Monday,LANE-103,CUST-005,SRV-02,2270,11,1
SHP-122751,11/03/2026,18,6pm - 9pm,Wednesday,LANE-102,CUST-004,SRV-01,3874,34,1
SHP-122752,16/03/2026,17,3pm - 6pm,Monday,LANE-107,CUST-005,SRV-04,14612,11,1
SHP-122753,06/03/2026,17,3pm - 6pm,Friday,LANE-105,CUST-006,SRV-04,10207,18,1
SHP-122754,12/03/2026,21,9pm - 12am,Thursday,LANE-104,CUST-005,SRV-01,6692,16,1
SHP-122755,19/03/2026,15,3pm - 6pm,Thursday,LANE-101,CUST-006,SRV-01,18599,8,1
SHP-122756,16/03/2026,16,3pm - 6pm,Monday,LANE-103,CUST-006,SRV-02,3315,7,1
SHP-122757,13/03/2026,21,9pm - 12am,Friday,LANE-101,CUST-004,SRV-01,18644,3,1
SHP-122758,04/03/2026,0,12am - 3am,Wednesday,LANE-104,CUST-005,SRV-01,14501,6,1
SHP-122759,12/03/2026,14,12pm - 3pm,Thursday,LANE-102,CUST-005,SRV-04,12837,1,1
SHP-122760,04/03/2026,16,3pm - 6pm,Wednesday,LANE-105,CUST-006,SRV-02,6445,12,1
SHP-122761,17/03/2026,18,6pm - 9pm,Tuesday,LANE-105,CUST-006,SRV-04,11472,3,1
SHP-122762,14/03/2026,17,3pm - 6pm,Saturday,LANE-102,CUST-005,SRV-01,3773,24,1
SHP-122763,29/03/2026,17,3pm - 6pm,Sunday,LANE-107,CUST-001,SRV-01,19006,1,1
SHP-122764,26/03/2026,18,6pm - 9pm,Thursday,LANE-103,CUST-006,SRV-04,13941,2,1
SHP-122765,17/03/2026,12,12pm - 3pm,Tuesday,LANE-101,CUST-003,SRV-02,24097,0,1
SHP-122766,01/03/2026,0,12am - 3am,Sunday,LANE-105,CUST-002,SRV-01,11621,3,1
SHP-122767,20/03/2026,1,12am - 3am,Friday,LANE-105,CUST-001,SRV-02,8359,2,1
SHP-122768,01/03/2026,12,12pm - 3pm,Sunday,LANE-103,CUST-005,SRV-01,17887,1,1
SHP-122769,30/03/2026,9,9am - 12pm,Monday,LANE-104,CUST-001,SRV-03,14342,7,1
SHP-122770,22/03/2026,9,9am - 12pm,Sunday,LANE-101,CUST-001,SRV-02,20247,1,1
SHP-122771,30/03/2026,8,6am - 9am,Monday,LANE-102,CUST-003,SRV-01,15001,4,1
SHP-122772,02/03/2026,18,6pm - 9pm,Monday,LANE-106,CUST-003,SRV-02,18875,7,1
SHP-122773,17/03/2026,8,6am - 9am,Tuesday,LANE-101,CUST-005,SRV-03,5997,5,1
SHP-122774,23/03/2026,17,3pm - 6pm,Monday,LANE-107,CUST-006,SRV-04,19351,11,1
SHP-122775,22/03/2026,18,6pm - 9pm,Sunday,LANE-104,CUST-001,SRV-02,8389,5,1
SHP-122776,01/03/2026,11,9am - 12pm,Sunday,LANE-107,CUST-003,SRV-01,15957,2,1
